latitude,longitude
1.36248,103.88486999999999
1.3240299999999998,103.85455
1.40225,103.90988
1.2815299999999998,103.78763000000001
1.2810700000000002,103.84063
1.3090899999999999,103.85880999999999
1.28921,103.8278
1.30893,103.86199
1.32618,103.86487
1.3509200000000001,103.88049000000001
1.2796399999999999,103.7856
1.37471,103.94718
1.32005,103.84533
1.2813700000000001,103.85203
1.34425,103.69285
1.31941,103.90668000000001
1.30256,103.83823000000001
1.3585200000000002,103.7637
1.2504,103.82539
1.29236,103.76326999999999
1.36142,103.84272
1.28427,103.82911999999999
1.30011,103.86118
1.3839700000000001,103.77035
1.28443,103.84212
1.3188,103.90803000000001
1.31027,103.85642
1.2839,103.84206
1.32893,103.90496999999999
1.3184799999999999,103.76018
1.3471799999999998,103.72881
1.30172,103.84534000000001
1.3134700000000001,103.88416
1.3295299999999999,103.91386
1.38246,103.89146
1.37256,103.84784
1.2806,103.85465
1.3411,103.6852
1.3211899999999999,103.85123
1.31292,103.90448
1.30009,103.84501999999999
1.31485,103.85516
1.3068600000000001,103.89572
1.37782,103.77384
1.30006,103.85025
1.2786,103.84255999999999
1.31416,103.85539
1.31005,103.85829
1.29938,103.83323
1.31005,103.85829
1.29918,103.83745
1.31623,103.88937
1.2957,103.82951
1.3477700000000001,103.84421999999999
1.31298,103.79012
1.3117,103.86028
1.31785,103.8531
1.4290100000000001,103.78468000000001
1.30466,103.86193
1.38068,103.89771999999999
1.2826,103.84373000000001
1.28416,103.83165
1.31186,103.85458
1.39456,103.75195
1.3176,103.91365
1.29985,103.83435
1.28293,103.84522
1.3138,103.88099
1.28397,103.82636
1.31158,103.88271
1.28841,103.79418000000001
1.35065,103.88084
1.30761,103.89638000000001
1.30656,103.89641
1.3173,103.85358000000001
1.43688,103.83398000000001
1.31324,103.88672
1.3854,103.84322
1.2945799999999998,103.82836999999999
1.29124,103.7739
1.31536,103.83286
1.31477,103.83259
1.30216,103.84699
1.31225,103.85431
1.43424,103.79784000000001
1.3292899999999999,103.84206999999999
1.24853,103.82502
1.36897,103.85509
1.31768,103.77954
1.31195,103.82715999999999
1.30619,103.78394
1.37971,103.89766
1.30677,103.85838000000001
1.2807600000000001,103.85301
1.36691,103.74656999999999
1.31276,103.85452
1.31528,103.88443000000001
1.31733,103.82764
1.36216,103.87775
1.31266,103.85471
1.3153299999999999,103.88807
1.31339,103.88747
1.30884,103.86143
1.34392,103.70246999999999
1.30521,103.7831
1.30796,103.86323
1.38934,103.74637
1.3636,103.87933000000001
1.31392,103.86383000000001
1.3156700000000001,103.86542
1.2895299999999998,103.82344
1.3478,103.88031
1.33996,103.84445
1.35805,103.84878
1.2894700000000001,103.81738
1.3009700000000002,103.85215
1.29853,103.8561
1.33941,103.88365
1.31321,103.85771
1.27566,103.83671
1.26685,103.81035
1.3953799999999998,103.8808
1.2997100000000001,103.84421
1.3116299999999999,103.85431
1.31716,103.85993
1.34648,103.95827
1.31867,103.89315
1.31551,103.94468
1.31663,103.86434
1.30785,103.89473000000001
1.4530100000000001,103.82325
1.34976,103.87847
1.41795,103.8369
1.3046200000000001,103.86182
1.24895,103.82392
1.38553,103.84294
1.32738,103.86449
1.2990700000000002,103.85172
1.31685,103.83736999999999
1.3232899999999999,103.85200999999999
1.3544200000000002,103.83176
1.3587799999999999,103.88168
1.32541,103.91457
1.35615,103.96446999999999
1.31266,103.90103
1.31742,103.89142
1.34995,103.70114000000001
1.32192,103.86426
1.3859,103.87357
1.2966799999999998,103.85488000000001
1.32216,103.86499
1.31461,103.88635
1.3930799999999999,103.89924
1.33758,103.84477
1.32914,103.8506
1.35648,103.82829
1.32746,103.84685
1.31209,103.885
1.2876,103.82903
1.31376,103.7788
1.32093,103.85278000000001
1.3241399999999999,103.8527
1.2816100000000001,103.83985
1.29595,103.82249
1.28304,103.84485
1.31301,103.88579
1.31287,103.87810999999999
1.29718,103.87737
1.3000399999999999,103.81597
1.3445,103.71963000000001
1.29378,103.82695
1.35506,103.76813
1.29906,103.89825
1.28817,103.79203000000001
1.4438799999999998,103.80937
1.2814299999999998,103.7875
1.32453,103.77438000000001
1.34156,103.73541999999999
1.30829,103.88847
1.31249,103.85911
1.31492,103.85409
1.3387799999999999,103.70399
1.31139,103.85851
1.3799,103.76061
1.31883,103.86183
1.31501,103.90151
1.31331,103.82491
1.28156,103.78686
1.31063,103.85858
1.4445700000000001,103.80224
1.29625,103.83828000000001
1.31314,103.88665
1.29193,103.80521999999999
1.31184,103.85613000000001
1.29925,103.84557
1.2841,103.84253000000001
1.43115,103.78645
1.32064,103.92156
1.29629,103.83707
1.45146,103.81965
1.28443,103.83261999999999
1.30872,103.86203
1.3392899999999999,103.70251
1.31732,103.88965999999999
1.3711200000000001,103.94338
1.4275200000000001,103.77418
1.42582,103.77431
1.3162,103.89074000000001
1.31754,103.89146
1.31653,103.89019
1.37058,103.89860999999999
1.31514,103.88776
1.33805,103.72159
1.33805,103.72213
1.35795,103.75972
1.38106,103.75938000000001
1.3162,103.91008000000001
1.40572,103.83409
1.31582,103.88708000000001
1.31539,103.85379
1.30439,103.78416999999999
1.30674,103.89929000000001
1.2801200000000001,103.84793
1.3337299999999999,103.91651
1.3156299999999999,103.88696
1.35517,103.95939
1.27495,103.83695
1.35514,103.9671
1.31352,103.85505
1.37389,103.94665
1.34401,103.70107
1.38113,103.758
1.29735,103.83482
1.34664,103.8825
1.4062,103.66547
1.31892,103.86357
1.2829700000000002,103.7822
1.3143200000000002,103.8054
1.3193700000000002,103.86668
1.2930000000000001,103.82961999999999
1.3171,103.86435
1.31474,103.89004
1.3303399999999999,103.92282
1.31392,103.85573000000001
1.2984200000000001,103.83542
1.3145,103.9065
1.34018,103.95014
1.31131,103.85818
1.31199,103.85692
1.28811,103.8462
1.2879399999999999,103.84673000000001
1.28631,103.8481
1.3530000000000002,103.83496
1.26504,103.8146
1.3137299999999998,103.85246
1.27291,103.8338
1.27873,103.7874
1.35205,103.75721
1.34335,103.71736999999999
1.30005,103.84565
1.27474,103.83582
1.31345,103.84354
1.28003,103.85216
1.32459,103.87093
1.32833,103.91486
1.31045,103.87406
1.2849700000000002,103.84204
1.32342,103.9161
1.32813,103.86525999999999
1.30995,103.86791
1.42969,103.79155
1.2932,103.76834000000001
1.28515,103.84144
1.28157,103.8274
1.3019100000000001,103.84836999999999
1.33697,103.93125
1.3181,103.91159
1.31024,103.86286
1.31833,103.83084000000001
1.27444,103.83659
1.31596,103.88824
1.29009,103.84166
1.3022,103.86236
1.31887,103.82812
1.3260100000000001,103.95378000000001
1.2841,103.84253000000001
1.31264,103.88528000000001
1.36565,103.86348000000001
1.31833,103.8424
1.32815,103.90387
1.38351,103.74021
1.32417,103.91461
1.2763200000000001,103.83440999999999
1.27464,103.83395
1.29647,103.84406
1.442,103.82203
1.3200399999999999,103.76335
1.31758,103.84761
1.27423,103.84398
1.35192,103.74793000000001
1.3232899999999999,103.85197
1.29597,103.82883000000001
1.3598700000000001,103.96299
1.2752299999999999,103.84384
1.27991,103.78650999999999
1.31338,103.88472
1.30759,103.86216999999999
1.39145,103.9126
1.2831299999999999,103.84376
1.3128,103.8832
1.37602,103.96047
1.34273,103.83979000000001
1.28358,103.84376
1.39497,103.91332
1.3131899999999999,103.79247
1.42909,103.76864
1.31607,103.86023
1.31292,103.87968000000001
1.3562100000000001,103.8873
1.2976299999999998,103.8746
1.3159,103.84241
1.3131,103.88513
1.31141,103.88351999999999
1.31112,103.79757
1.2835299999999998,103.8458
1.31253,103.8849
1.31408,103.84875
1.28305,103.84363
1.32556,103.85404
1.28385,103.84525
1.28203,103.84026
1.31427,103.85273000000001
1.32064,103.91455
1.31339,103.85386
1.31646,103.86162
1.31446,103.8585
1.28504,103.84371
1.2837399999999999,103.84409000000001
1.3774899999999999,103.96185
1.31118,103.92421999999999
1.31174,103.88368
1.30548,103.76767
1.3130899999999999,103.89126999999999
1.31497,103.8829
1.35984,103.87375
1.32692,103.84801999999999
1.29461,103.83991
1.32346,103.91448000000001
1.2841,103.84253000000001
1.31427,103.83881
1.34901,103.74759
1.3101,103.86291
1.28405,103.84508000000001
1.2837,103.84561
1.32265,103.84037
1.3108,103.85412
1.24918,103.82509
1.43543,103.83894000000001
1.3115,103.85339
1.31656,103.86098
1.3108899999999999,103.85344
1.40315,103.91113
1.34514,103.77074
1.28449,103.84315
1.28332,103.8443
1.28356,103.84368
1.32149,103.84119
1.31505,103.90615
1.29016,103.8062
1.32932,103.94255
1.28155,103.84521
1.3055700000000001,103.76876
1.28334,103.84512
1.39257,103.89489
1.3107,103.85376
1.29254,103.83773000000001
1.2839399999999999,103.8442
1.30213,103.8483
1.32251,103.85369
1.32396,103.84858
1.3241100000000001,103.85093
1.30992,103.85421
1.31439,103.85424
1.43975,103.82425
1.31524,103.88294
1.31596,103.86024
1.31152,103.87732
1.3082200000000002,103.86322
1.33552,103.7848
1.3494700000000002,103.95908
1.30948,103.86211
1.3081200000000002,103.86348000000001
1.35284,103.86522
1.32682,103.84951
1.3271600000000001,103.84897
1.2842799999999999,103.8418
1.3142,103.88363000000001
1.33702,103.92437
1.32626,103.86176999999999
1.35077,103.86915
1.32176,103.8632
1.30067,103.84966999999999
1.28342,103.84594
1.31487,103.88298
1.2838100000000001,103.84429
1.32007,103.86336999999999
1.31122,103.85924
1.31374,103.85345
1.29009,103.84011
1.29572,103.83471999999999
1.2755,103.84553000000001
1.30405,103.78295
1.38021,103.90128
1.3132700000000002,103.8818
1.33467,103.90244
1.36419,103.8774
1.3130600000000001,103.93365
1.31874,103.77499
1.31146,103.89938000000001
1.3145200000000001,103.8538
1.30314,103.84541999999999
1.30588,103.90371999999999
1.4057600000000001,103.90148
1.27498,103.84549
1.36914,103.89993
1.36493,103.97158
1.3532899999999999,103.95374
1.31388,103.8551
1.30931,103.86334000000001
1.3115,103.89015
1.30385,103.83476999999999
1.29577,103.83939000000001
1.31673,103.91426
1.32415,103.91476999999999
1.31552,103.88215
1.30095,103.84911
1.31846,103.83196
1.30797,103.86145
1.29731,103.84016
1.2971,103.8383
1.29684,103.84017
1.3087600000000001,103.8627
1.34628,103.88339
1.36955,103.97105
1.27725,103.78759000000001
1.32911,103.86447
1.30481,103.83424000000001
1.30531,103.78379
1.3086,103.86281
1.35601,103.96595
1.3909200000000002,103.89390999999999
1.30125,103.79619
1.3124,103.85932
1.3085,103.8614
1.3046,103.83289
1.31229,103.85871999999999
1.3774899999999999,103.96112
1.34744,103.74719
1.28239,103.8242
1.2962,103.83715
1.29754,103.83978
1.29898,103.83789
1.29731,103.83798
1.29826,103.83843
1.31548,103.8821
1.3186,103.85834
1.2988899999999999,103.83995
1.2965799999999998,103.83798
1.2976,103.837
1.2959200000000002,103.83993000000001
1.29554,103.83903000000001
1.34534,103.95317
1.3226,103.85418
1.32075,103.85369
1.31131,103.85713
1.31192,103.80398000000001
1.31125,103.85958000000001
1.31239,103.88401
1.30818,103.9087
1.27616,103.83965
1.3315,103.80797
1.31246,103.88004000000001
1.39176,103.75235
1.37219,103.87142
1.31775,103.8443
1.31019,103.76001
1.31476,103.88913000000001
1.32829,103.84706
1.3119399999999999,103.93623000000001
1.28351,103.84418000000001
1.30849,103.75979
1.30405,103.78289000000001
1.3729,103.7649
1.3113,103.86166
1.30379,103.86211999999999
1.31187,103.85814
1.30389,103.83494
1.31805,103.86152
1.30473,103.83445999999999
1.33479,103.84262
1.32041,103.95513000000001
1.32459,103.84289
1.38147,103.7616
1.37362,103.76625
1.31483,103.90817
1.44622,103.81651
1.28378,103.84476
1.28148,103.84682
1.2922200000000001,103.80779
1.28675,103.82683
1.33685,103.86806999999999
1.36505,103.8336
1.3043200000000001,103.85016
1.3513899999999999,103.88113
1.3499700000000001,103.88114
1.3295299999999999,103.90664
1.3150600000000001,103.85503
1.39877,103.87250999999999
1.31778,103.89263000000001
1.26675,103.81219
1.32861,103.84340999999999
1.34954,103.88051999999999
1.35152,103.88077
1.3089899999999999,103.80161
1.32346,103.8657
1.33966,103.68706999999999
1.28064,103.84599
1.31122,103.79881999999999
1.32254,103.91946999999999
1.28064,103.84599
1.3451,103.69813
1.3048799999999998,103.78399999999999
1.3157,103.93441999999999
1.31093,103.83939000000001
1.3973,103.91393000000001
1.34669,103.72258000000001
1.31152,103.83825999999999
1.31219,103.84376
1.28385,103.84428
1.3435,103.84097
1.319,103.84534000000001
1.31728,103.88995
1.30518,103.84066
1.34364,103.68675999999999
1.2792,103.78634
1.34322,103.68744000000001
1.3767,103.84706
1.3034,103.83371
1.3202,103.86359
1.31005,103.85829
1.31005,103.85829
1.315,103.85823
1.35148,103.88075
1.31472,103.88835
1.31938,103.86324
1.3112,103.86107
1.32689,103.82141999999999
1.3251600000000001,103.91457
1.3251600000000001,103.9146
1.32388,103.91592
1.3167200000000001,103.91351999999999
1.31857,103.91230999999999
1.33342,103.84897
1.32912,103.8645
1.31372,103.88747
1.3057,103.89816
1.26649,103.81585
1.3163799999999999,103.89026
1.29482,103.84014
1.31544,103.8408
1.31846,103.90849
1.39583,103.84859
1.32881,103.87096
1.3173700000000002,103.82765
1.28453,103.84182
1.328,103.84253000000001
1.35475,103.8669
1.30904,103.86205
1.29813,103.88874
1.27699,103.84571
1.3145200000000001,103.83906999999999
1.308,103.89239
1.30894,103.89399999999999
1.3131,103.88963000000001
1.3134700000000001,103.88763
1.3152,103.85925999999999
1.40585,103.89569
1.40214,103.90465999999999
1.32534,103.91475
1.3116299999999999,103.89016
1.38204,103.77086
1.3141100000000001,103.88464
1.2816299999999998,103.84723000000001
1.31231,103.88356999999999
1.31399,103.88331
1.31494,103.88731
1.31362,103.88454
1.3181100000000001,103.85256
1.28452,103.84156
1.41877,103.84626
1.31344,103.76476
1.3171,103.84371
1.29463,103.83995
1.3013299999999999,103.88865
1.27931,103.78746
1.38575,103.87274000000001
1.3976,103.74918000000001
1.33861,103.78076999999999
1.3160399999999999,103.88861
1.3149899999999999,103.88750999999999
1.27675,103.84515
1.32914,103.84838
1.29998,103.8397
1.25284,103.82225
1.3518700000000001,103.76852
1.3183799999999999,103.85172
1.29834,103.83997
1.34245,103.84201999999999
1.3296700000000001,103.86815
1.28146,103.84875
1.3287200000000001,103.86627
1.31546,103.88615
1.31552,103.88795
1.31356,103.88717
1.31377,103.88733
1.31332,103.88741
1.31419,103.88716
1.44374,103.77797
1.30375,103.83339000000001
1.3034700000000001,103.83505
1.28915,103.82056
1.28185,103.84538
1.3117,103.86028
1.3117,103.86028
1.3117,103.86028
1.32609,103.84719
1.3128600000000001,103.86851999999999
1.3250600000000001,103.85269
1.2802,103.78574
1.28359,103.84366999999999
1.27965,103.8404
1.30558,103.91274
1.27505,103.83596999999999
1.29304,103.80709
1.31798,103.91190999999999
1.3618299999999999,103.76424
1.33397,103.74011999999999
1.2971,103.83958
1.31565,103.85338
1.3806399999999999,103.90033000000001
1.2847,103.84302
1.4297799999999998,103.76668000000001
1.2835299999999998,103.84432
1.3079399999999999,103.90146999999999
1.30749,103.89998
1.3485,103.74923000000001
1.31873,103.82701
1.3234700000000001,103.76226
1.36049,103.88457
1.30965,103.86129
1.31534,103.88764
1.29999,103.83991
1.31564,103.85455999999999
1.3392700000000002,103.70404
1.29661,103.83932
1.41608,103.83783000000001
1.35012,103.87982
1.32292,103.85237
1.2967799999999998,103.83981999999999
1.30485,103.8344
1.3040399999999999,103.83491
1.30508,103.83476999999999
1.30529,103.83341999999999
1.30456,103.83469000000001
1.40121,103.7519
1.32502,103.85291
1.2994299999999999,103.83793
1.30481,103.83341
1.33826,103.92506999999999
1.31384,103.85765
1.31529,103.85441999999999
1.3514899999999999,103.88039
1.31405,103.88738000000001
1.30958,103.90295
1.2961200000000002,103.83771
1.29677,103.83447
1.35128,103.88110999999999
1.30101,103.89784
1.44194,103.822
1.31444,103.76711
1.34978,103.88091
1.35141,103.87921
1.3123200000000002,103.85837
1.30138,103.89884
1.3240299999999998,103.92687
1.2735,103.84527
1.29601,103.83794
1.31559,103.84062
1.42913,103.79921999999999
1.31241,103.88184
1.2852,103.82406
1.32295,103.84861
1.29761,103.83672
1.29752,103.83843
1.29549,103.83805
1.2987600000000001,103.83802
1.44153,103.82364
1.30104,103.85386
1.31331,103.88717
1.31641,103.82755
1.3185200000000001,103.91272
1.30863,103.86146
1.33936,103.69085
1.28043,103.85334
1.28725,103.84788
1.28824,103.84652
1.28847,103.84662
1.2881,103.84625
1.28455,103.8235
1.2885,103.8478
1.2869899999999999,103.84674
1.28655,103.84833
1.28769,103.84678000000001
1.28673,103.84794000000001
1.28829,103.84799
1.28787,103.84683000000001
1.28702,103.84796
1.28716,103.84685999999999
1.2871,103.84751999999999
1.29671,103.85428
1.29874,103.83863000000001
1.31387,103.93091
1.29774,103.83639000000001
1.29587,103.84040999999999
1.4404299999999999,103.82268
1.2994299999999999,103.85274
1.287,103.84691
1.44096,103.82183
1.3054,103.86092
1.29974,103.76495
1.31405,103.93693
1.27583,103.83579
1.29726,103.83431999999999
1.29806,103.85257
1.31185,103.86015
1.2828600000000001,103.84467
1.38583,103.87216
1.2879399999999999,103.82216
1.30388,103.83358
1.31005,103.85829
1.3205799999999999,103.91333
1.3039100000000001,103.8334
1.3761,103.82871999999999
1.3181399999999999,103.94293
1.43106,103.77905
1.2971,103.83608000000001
1.2811700000000001,103.85316
1.33835,103.78372
1.31198,103.87923
1.3020200000000002,103.84872
1.34921,103.708
1.30692,103.83509000000001
1.2964,103.8371
1.3119399999999999,103.85949000000001
1.32195,103.92565
1.4418600000000001,103.82361999999999
1.33875,103.78188
1.31522,103.882
1.29615,103.85461
1.31974,103.85205
1.3126200000000001,103.88031
1.36043,103.88409
1.34666,103.70822
1.43268,103.77436999999999
1.2871,103.84685999999999
1.28301,103.84153
1.30624,103.91275999999999
1.29615,103.85461
1.30352,103.83436
1.2954700000000001,103.85415
1.30449,103.83844
1.29615,103.85461
1.3454700000000002,103.72264
1.29488,103.82774
1.32049,103.90738
1.2963200000000001,103.8374
1.29645,103.83306999999999
1.34543,103.86188
1.31523,103.9052
1.27846,103.83768
1.27709,103.83729
1.27824,103.83775
1.39444,103.9022
1.31413,103.85743000000001
1.38104,103.75986
1.3983700000000001,103.91181999999999
1.31206,103.85989000000001
1.3148,103.88818
1.2999,103.88325999999999
1.26814,103.81203000000001
1.31382,103.85429
1.31321,103.85398
1.32809,103.84825
1.2953,103.83853
1.3083200000000001,103.86118
1.3017299999999998,103.84619
1.30892,103.86227
1.27798,103.83855
1.2768,103.8369
1.27646,103.83895
1.31382,103.8538
1.29765,103.83933
1.28294,103.8436
1.4056,103.8948
1.29619,103.87109
1.3128,103.85308
1.3122,103.87671999999999
1.3141399999999999,103.89372
1.32013,103.91141999999999
1.38341,103.74395
1.30687,103.89636999999999
1.3089,103.88568000000001
1.30808,103.86265
1.37348,103.95371
1.2983200000000001,103.84021
1.3178299999999998,103.8047
1.29744,103.83972
1.28185,103.84097
1.28092,103.82318000000001
1.28386,103.84229
1.30339,103.89628
1.29841,103.85677
1.31092,103.86036
1.3169799999999998,103.7567
1.3165,103.88944000000001
1.3140399999999999,103.85322
1.28159,103.80318
1.35285,103.705
1.31999,103.91957
1.27357,103.84359
1.33755,103.6903
1.30545,103.83863000000001
1.30729,103.89896999999999
1.30654,103.90009
1.306,103.90003
1.30918,103.86289000000001
1.31254,103.85318000000001
1.30572,103.8985
1.30548,103.83283
1.30411,103.83707
1.30411,103.83707
1.2926,103.76836999999999
1.34197,103.96186
1.30411,103.83707
1.30411,103.83707
1.30411,103.83707
1.30528,103.84704
1.30411,103.83707
1.34775,103.77181
1.32671,103.84756999999999
1.32945,103.94688000000001
1.30625,103.88962
1.34586,103.73442
1.31249,103.88721
1.28178,103.84535
1.3139399999999999,103.88584
1.31291,103.85171
1.30723,103.85235
1.31751,103.8905
1.3146,103.85258
1.3083200000000001,103.85406
1.298,103.84875
1.29805,103.85023000000001
1.3414700000000002,103.84127
1.30172,103.83815
1.3610200000000001,103.74728
1.35848,103.95573
1.34996,103.6983
1.28729,103.84786
1.29845,103.84799
1.34676,103.85401
1.34564,103.72361
1.31313,103.85954
1.31864,103.90845
1.29778,103.76436
1.29654,103.83764000000001
1.2897,103.84911
1.28759,103.84982
1.28864,103.84827
1.28894,103.84794000000001
1.29649,103.85526
1.29649,103.85526
1.29649,103.85526
1.29649,103.85526
1.29649,103.85526
1.29649,103.85526
1.29649,103.85526
1.28304,103.84281
1.30588,103.89894
1.31817,103.90939
1.31692,103.88829
1.29303,103.83686999999999
1.3145200000000001,103.85256
1.3411,103.71761
1.35437,103.87773
1.30587,103.89885
1.31979,103.91443000000001
1.2874299999999999,103.84902
1.34578,103.88019
1.2964799999999999,103.83848
1.29492,103.83265
1.30784,103.89992
1.28938,103.84978000000001
1.32897,103.8634
1.3234700000000001,103.85316999999999
1.31009,103.83928
1.34995,103.8613
1.33406,103.73849
1.33381,103.87666999999999
1.30205,103.84031999999999
1.35517,103.86893
1.30231,103.85318000000001
1.2757,103.83485
1.31999,103.91638
1.31815,103.75894
1.39155,103.9052
1.26735,103.82556
1.3214299999999999,103.86231
1.4042700000000001,103.90333000000001
1.2813700000000001,103.84504
1.27986,103.78716999999999
1.2813700000000001,103.84435
1.32559,103.91450999999999
1.28164,103.78585
1.32669,103.91577
1.31247,103.87799999999999
1.28895,103.84931
1.28166,103.84878
1.29911,103.84966
1.29712,103.88906999999999
1.30968,103.84143
1.32844,103.81336999999999
1.2750299999999999,103.84438
1.31274,103.8424
1.30938,103.85375
1.28701,103.84040999999999
1.30777,103.92951
1.30883,103.85311
1.29245,103.76717
1.2749,103.82144
1.3243200000000002,103.86496
1.30745,103.89801
1.30603,103.86043000000001
1.28071,103.7863
1.32997,103.8442
1.32396,103.91642
1.31998,103.86575
1.31216,103.88161
1.27345,103.8458
1.29998,103.85105
1.2968899999999999,103.8408
1.30609,103.89945999999999
1.3185200000000001,103.75402
1.30805,103.86179
1.31158,103.87273
1.30057,103.84733
1.30254,103.84874
1.31449,103.89031
1.30464,103.84859
1.30426,103.85
1.30245,103.85033
1.43129,103.79639
1.27495,103.84
1.31596,103.75666
1.27548,103.84444
1.32984,103.8115
1.3895600000000001,103.90301
1.30694,103.83344
1.3272,103.86576
1.44861,103.79961999999999
1.31932,103.86046
1.30948,103.8612
1.30379,103.8342
1.31885,103.9074
1.4281,103.84198
1.31738,103.90867
1.31818,103.83006999999999
1.31282,103.88098000000001
1.30498,103.83968
1.31895,103.90754
1.29898,103.83899
1.3379,103.93474
1.30655,103.90009
1.30611,103.90024
1.2793299999999999,103.7874
1.31518,103.88891
1.30523,103.83433000000001
1.4463,103.8345
1.34717,103.69488
1.30495,103.83279
1.27455,103.84215
1.3369799999999998,103.93293
1.30102,103.84943
1.29626,103.83615999999999
1.29764,103.83706
1.2989600000000001,103.83643000000001
1.40313,103.74991999999999
1.30823,103.89461
1.38053,103.75979
1.3206799999999999,103.91306999999999
1.3018299999999998,103.84817
1.34368,103.7045
1.32486,103.84943
1.39988,103.75104
1.2759200000000002,103.83700999999999
1.36713,103.96359
1.30792,103.86153
1.2776399999999999,103.84373000000001
1.3431,103.70169
1.30251,103.84918
1.35111,103.95975
1.3165200000000001,103.83091999999999
1.36097,103.76406999999999
1.31964,103.84640999999999
1.35113,103.8797
1.2978100000000001,103.83823000000001
1.32774,103.84715
1.2975,103.76553
1.30568,103.89801999999999
1.31787,103.76953
1.3102200000000002,103.88486
1.28414,103.84919000000001
1.28467,103.83026
1.28364,103.83085
1.29519,103.76575
1.29765,103.85529
1.3069600000000001,103.83596
1.3069600000000001,103.83596
1.3069600000000001,103.83596
1.30815,103.92064
1.32079,103.89116999999999
1.3140100000000001,103.93448000000001
1.34344,103.9545
1.3236700000000001,103.86548
1.34679,103.73303
1.2980200000000002,103.85709
1.2969899999999999,103.83842
1.29329,103.80993000000001
1.38762,103.87003
1.2841200000000002,103.84245
1.35041,103.83968
1.3066799999999998,103.84156999999999
1.29587,103.83799
1.31113,103.85791
1.3213700000000002,103.91476
1.30065,103.85285999999999
1.36453,103.84796
1.30415,103.85018000000001
1.32907,103.91233000000001
1.34047,103.76633000000001
1.31726,103.85278000000001
1.29714,103.83832
1.2841200000000002,103.84245
1.2841200000000002,103.84245
1.37515,103.90077
1.30881,103.85275
1.30735,103.85219000000001
1.37238,103.90064
1.30849,103.85325999999999
1.28128,103.84659
1.2813700000000001,103.84655
1.2822799999999999,103.84588000000001
1.2760799999999999,103.84473
1.27558,103.84252
1.27525,103.84416999999999
1.27783,103.84773
1.2746600000000001,103.8447
1.29624,103.85391
1.35612,103.76073000000001
1.3648,103.85425
1.3076299999999998,103.91450999999999
1.29303,103.8361
1.29636,103.83955999999999
1.27925,103.84548000000001
1.2952,103.84131
1.3171,103.91226
1.31224,103.88011999999999
1.3114700000000001,103.85566999999999
1.36686,103.96838000000001
1.31354,103.88649000000001
1.27247,103.80896
1.3755899999999999,103.89918
1.2841200000000002,103.84245
1.30382,103.83312
1.3220399999999999,103.86438000000001
1.3572600000000001,103.75876
1.311,103.85435
1.38293,103.90259
1.31933,103.9145
1.29419,103.83938
1.2777,103.83744
1.31467,103.75644
1.35189,103.83481
1.29866,103.84113
1.2989,103.84255
1.2894,103.8427
1.27845,103.84168000000001
1.28708,103.84295999999999
1.30695,103.90215
1.3518299999999999,103.75667
1.2749700000000002,103.8452
1.37265,103.94423
1.32713,103.86355
1.27252,103.83405
1.27815,103.84747
1.3569799999999999,103.82621
1.35195,103.75769
1.3015,103.8596
1.35356,103.70155
1.36806,103.85555
1.37968,103.75823000000001
1.27359,103.7955
1.30279,103.84704
1.3482299999999998,103.71643
1.30525,103.83345
1.30636,103.78414000000001
1.3139299999999998,103.84124
1.29882,103.84144
1.29731,103.83787
1.30411,103.83707
1.30411,103.83707
1.35117,103.83721
1.33985,103.85736999999999
1.3815600000000001,103.75984
1.3022,103.83276
1.3043799999999999,103.83383
1.3307799999999999,103.86779
1.32279,103.85368000000001
1.29869,103.84214
1.29867,103.8326
1.30903,103.89544000000001
1.31358,103.85466
1.29776,103.83889
1.34727,103.87104000000001
1.31587,103.88586
1.2907,103.84165
1.29026,103.84213000000001
1.28095,103.85412
1.32467,103.85258
1.31374,103.88761
1.37675,103.87819
1.37529,103.88016
1.30324,103.76657
1.32364,103.85191999999999
1.2750700000000001,103.84075
1.29912,103.76448
1.29977,103.76426
1.32287,103.85204
1.3046799999999998,103.83505
1.33302,103.74235
1.34409,103.71869000000001
1.36435,103.86375
1.33633,103.72569
1.32589,103.90699000000001
1.31141,103.93890999999999
1.30768,103.89981999999999
1.31584,103.9051
1.31342,103.90675
1.30857,103.86269
1.37385,103.8483
1.28224,103.83396
1.31174,103.86025
1.31318,103.87997
1.31174,103.86025
1.31174,103.86025
1.37745,103.74565
1.31174,103.86025
1.3149600000000001,103.75717
1.3101,103.86166
1.27637,103.84355
1.31484,103.88726
1.30024,103.82483
1.3030700000000002,103.85025
1.31617,103.75728000000001
1.3103799999999999,103.7607
1.28031,103.78575
1.28435,103.84477
1.28839,103.80955
1.3190899999999999,103.84531
1.32303,103.73898
1.32433,103.85329
1.2828600000000001,103.84581999999999
1.3116299999999999,103.89017
1.28121,103.84926
1.36711,103.89832
1.30797,103.79318
1.3747200000000002,103.90266
1.27607,103.82616999999999
1.31419,103.85323000000001
1.31029,103.85423
1.28714,103.84281999999999
1.3998700000000002,103.75093000000001
1.32518,103.90827
1.32277,103.85374
1.31267,103.85718
1.32333,103.85381
1.29912,103.88849
1.28031,103.83971
1.30241,103.84855999999999
1.3131899999999999,103.83254000000001
1.32365,103.854
1.3406799999999999,103.7596
1.32334,103.85325
1.35765,103.95269
1.33415,103.73984
1.2988899999999999,103.8429
1.32507,103.85356999999999
1.32281,103.85245
1.29688,103.89456
1.32291,103.85248
